transaction_id,price,payment_date,customer_id,detail_id,item_id,quantity
T0000003955,330000,2019-05-14 08:38:58,OA917517,4037,S004,1
T0000003955,330000,2019-05-14 08:38:58,OA917517,4038,S001,3
T0000003956,205000,2019-05-14 11:04:44,TS351797,4039,S002,1
T0000003956,205000,2019-05-14 11:04:44,TS351797,4040,S003,1
T0000003957,120000,2019-05-14 11:41:10,HI959268,4041,S003,1
T0000003958,180000,2019-05-14 11:59:04,HD841739,4042,S004,1
T0000003959,210000,2019-05-14 12:00:17,GD241254,4043,S005,1
T0000003960,230000,2019-05-14 12:25:50,HI827303,4044,S004,1
T0000003960,230000,2019-05-14 12:25:50,HI827303,4045,S001,1
T0000003961,50000,2019-05-14 12:26:57,PL817645,4046,S001,1
T0000003962,50000,2019-05-14 13:17:10,OA736386,4047,S001,1
T0000003963,50000,2019-05-14 13:56:27,PL600990,4048,S001,1
T0000003964,210000,2019-05-14 14:06:04,AS220894,4049,S005,1
T0000003965,50000,2019-05-14 14:31:47,OA476099,4050,S001,1
T0000003966,200000,2019-05-14 14:44:59,OA187758,4051,S001,4
T0000003967,180000,2019-05-14 14:57:05,HI897445,4052,S004,1
T0000003968,210000,2019-05-14 15:23:41,IK037674,4053,S005,1
T0000003969,120000,2019-05-14 15:31:08,PL252397,4054,S003,1
T0000003970,210000,2019-05-14 15:52:19,PL613382,4055,S005,1
T0000003971,210000,2019-05-14 15:58:20,AS512827,4056,S005,1
T0000003972,180000,2019-05-14 16:06:58,TS179639,4057,S004,1
T0000003973,180000,2019-05-14 17:32:10,IK688052,4058,S004,1
T0000003974,210000,2019-05-14 17:44:39,AS375159,4059,S005,1
T0000003975,85000,2019-05-14 17:46:56,IK083204,4060,S002,1
T0000003976,170000,2019-05-14 19:10:51,IK446815,4061,S002,2
T0000003977,150000,2019-05-14 20:03:01,TS210661,4062,S001,3
T0000003978,50000,2019-05-14 22:20:56,AS265381,4063,S001,1
T0000003979,120000,2019-05-14 22:34:46,GD818751,4064,S003,1
T0000003980,85000,2019-05-14 22:35:46,HI108402,4065,S002,1
T0000003981,85000,2019-05-14 22:39:55,IK044135,4066,S002,1
T0000003982,50000,2019-05-14 23:33:05,TS609198,4067,S001,1
T0000003983,120000,2019-05-15 03:13:45,HD000022,4068,S003,1
T0000003984,85000,2019-05-15 03:58:38,PL576686,4069,S002,1
T0000003985,120000,2019-05-15 04:15:19,HI792024,4070,S003,1
T0000003986,180000,2019-05-15 04:20:29,HD761271,4071,S004,1
T0000003987,170000,2019-05-15 04:24:14,HD925731,4072,S002,2
T0000003988,50000,2019-05-15 04:30:16,PL018417,4073,S001,1
T0000003989,85000,2019-05-15 04:33:19,IK478859,4074,S002,1
T0000003990,420000,2019-05-15 05:05:54,TS682265,4075,S005,1
T0000003990,420000,2019-05-15 05:05:54,TS682265,4076,S005,1
T0000003991,85000,2019-05-15 06:52:46,GD569284,4077,S002,1
T0000003992,180000,2019-05-15 07:06:06,PL703435,4078,S004,1
T0000003993,170000,2019-05-15 07:14:38,TS003673,4079,S002,2
T0000003994,180000,2019-05-15 07:22:38,OA663815,4080,S004,1
T0000003995,100000,2019-05-15 07:28:16,IK633711,4081,S001,2
T0000003996,180000,2019-05-15 08:04:54,GD296555,4082,S004,1
T0000003997,120000,2019-05-15 08:31:52,IK578389,4083,S003,1
T0000003998,85000,2019-05-15 09:29:12,OA947794,4084,S002,1
T0000003999,180000,2019-05-15 09:52:53,AS237205,4085,S004,1
T0000004000,50000,2019-05-15 09:53:23,HI687125,4086,S001,1
T0000004001,210000,2019-05-15 10:00:53,AS359364,4087,S005,1
T0000004002,210000,2019-05-15 10:05:35,TS343738,4088,S005,1
T0000004003,85000,2019-05-15 10:09:54,TS290297,4089,S002,1
T0000004004,180000,2019-05-15 11:27:18,AS683150,4090,S004,1
T0000004005,50000,2019-05-15 11:45:28,HI142296,4091,S001,1
T0000004006,50000,2019-05-15 12:45:10,TS803752,4092,S001,1
T0000004007,210000,2019-05-15 13:09:35,HI784027,4093,S005,1
T0000004008,50000,2019-05-15 13:10:03,OA770389,4094,S001,1
T0000004009,210000,2019-05-15 13:37:27,HD767925,4095,S005,1
T0000004010,180000,2019-05-15 13:48:17,HD774056,4096,S004,1
T0000004011,50000,2019-05-15 14:00:24,GD370248,4097,S001,1
T0000004012,210000,2019-05-15 14:23:50,HI841350,4098,S005,1
T0000004013,210000,2019-05-15 16:55:53,TS551344,4099,S005,1
T0000004014,210000,2019-05-15 17:01:03,PL765022,4100,S005,1
T0000004015,85000,2019-05-15 17:12:18,OA803393,4101,S002,1
T0000004016,85000,2019-05-15 18:24:00,TS477224,4102,S002,1
T0000004017,210000,2019-05-15 19:48:17,GD638254,4103,S005,1
T0000004018,180000,2019-05-15 19:57:22,PL304252,4104,S004,1
T0000004019,420000,2019-05-15 20:30:09,HD412432,4105,S005,1
T0000004019,420000,2019-05-15 20:30:09,HD412432,4106,S005,1
T0000004020,170000,2019-05-15 20:33:20,HI898602,4107,S002,2
T0000004021,210000,2019-05-15 20:39:01,TS972175,4108,S005,1
T0000004022,50000,2019-05-15 21:01:26,PL881347,4109,S001,1
T0000004023,210000,2019-05-15 21:52:52,HD397050,4110,S005,1
T0000004024,100000,2019-05-15 22:22:31,AS271899,4111,S001,2
T0000004025,120000,2019-05-16 00:32:13,IK431399,4112,S003,1
T0000004026,50000,2019-05-16 00:34:10,AS355098,4113,S001,1
T0000004027,50000,2019-05-16 00:57:19,AS168089,4114,S001,1
T0000004028,120000,2019-05-16 02:13:19,GD781025,4115,S003,1
T0000004029,50000,2019-05-16 02:49:55,GD784657,4116,S001,1
T0000004030,85000,2019-05-16 02:51:10,HI994796,4117,S002,1
T0000004031,120000,2019-05-16 03:01:40,HI066401,4118,S003,1
T0000004032,50000,2019-05-16 03:33:46,HD210141,4119,S001,1
T0000004033,180000,2019-05-16 03:46:11,OA661244,4120,S004,1
T0000004034,210000,2019-05-16 05:41:57,PL400427,4121,S005,1
T0000004035,50000,2019-05-16 05:45:25,HI990013,4122,S001,1
T0000004036,100000,2019-05-16 06:14:35,IK373678,4123,S001,2
T0000004037,210000,2019-05-16 07:53:37,IK866166,4124,S005,1
T0000004038,240000,2019-05-16 09:18:47,IK807110,4125,S003,2
T0000004039,50000,2019-05-16 10:09:02,PL902037,4126,S001,1
T0000004040,150000,2019-05-16 10:30:06,HI499195,4127,S001,3
T0000004041,50000,2019-05-16 11:19:29,AS969133,4128,S001,1
T0000004042,180000,2019-05-16 12:52:45,TS466629,4129,S004,1
T0000004043,180000,2019-05-16 13:33:35,HD823097,4130,S004,1
T0000004044,210000,2019-05-16 13:46:18,OA214272,4131,S005,1
T0000004045,120000,2019-05-16 14:03:49,AS857207,4132,S003,1
T0000004046,180000,2019-05-16 14:04:56,GD069878,4133,S004,1
T0000004047,180000,2019-05-16 14:52:53,GD318523,4134,S004,1
T0000004048,210000,2019-05-16 15:26:29,OA684421,4135,S005,1
T0000004049,100000,2019-05-16 16:00:12,OA440090,4136,S001,2
T0000004050,50000,2019-05-16 17:23:21,TS878897,4137,S001,1
T0000004051,205000,2019-05-16 17:34:58,HI650765,4138,S002,1
T0000004051,205000,2019-05-16 17:34:58,HI650765,4139,S003,1
T0000004052,50000,2019-05-16 17:45:15,TS567737,4140,S001,1
T0000004053,100000,2019-05-16 18:40:17,OA399367,4141,S001,2
T0000004054,50000,2019-05-16 19:02:49,AS273414,4142,S001,1
T0000004055,100000,2019-05-16 19:30:10,PL829579,4143,S001,2
T0000004056,85000,2019-05-16 19:32:26,GD134164,4144,S002,1
T0000004057,50000,2019-05-16 19:51:53,GD323923,4145,S001,1
T0000004058,120000,2019-05-16 19:54:43,HI088451,4146,S003,1
T0000004059,100000,2019-05-16 22:21:44,PL635475,4147,S001,2
T0000004060,50000,2019-05-16 23:49:02,HD912521,4148,S001,1
T0000004061,85000,2019-05-17 00:05:15,IK697935,4149,S002,1
T0000004062,120000,2019-05-17 01:11:05,OA761455,4150,S003,1
T0000004063,85000,2019-05-17 02:53:34,TS416373,4151,S002,1
T0000004064,50000,2019-05-17 04:00:46,IK074758,4152,S001,1
T0000004065,150000,2019-05-17 04:15:41,HD528660,4153,S001,3
T0000004066,255000,2019-05-17 04:29:36,HD242691,4154,S002,3
T0000004067,210000,2019-05-17 05:01:49,OA138193,4155,S005,1
T0000004068,170000,2019-05-17 05:20:07,IK432403,4156,S002,2
T0000004069,85000,2019-05-17 05:51:54,GD964685,4157,S002,1
T0000004070,50000,2019-05-17 05:59:39,GD085038,4158,S001,1
T0000004071,50000,2019-05-17 06:01:00,OA616549,4159,S001,1
T0000004072,120000,2019-05-17 06:09:40,GD164396,4160,S003,1
T0000004073,210000,2019-05-17 06:33:11,OA215868,4161,S005,1
T0000004074,210000,2019-05-17 06:34:30,HD925731,4162,S005,1
T0000004075,170000,2019-05-17 06:46:29,TS257398,4163,S002,2
T0000004076,210000,2019-05-17 07:39:20,GD124507,4164,S005,1
T0000004077,210000,2019-05-17 07:47:09,GD471767,4165,S005,1
T0000004078,210000,2019-05-17 08:42:34,AS029624,4166,S005,1
T0000004079,240000,2019-05-17 09:46:19,PL185504,4167,S003,2
T0000004080,85000,2019-05-17 11:40:56,AS517285,4168,S002,1
T0000004081,120000,2019-05-17 11:48:48,AS303022,4169,S003,1
T0000004082,100000,2019-05-17 12:47:14,OA283278,4170,S001,2
T0000004083,50000,2019-05-17 13:23:41,HI570258,4171,S001,1
T0000004084,170000,2019-05-17 15:20:10,HI728754,4172,S002,2
T0000004085,120000,2019-05-17 15:29:18,IK549613,4173,S003,1
T0000004086,85000,2019-05-17 15:53:32,AS978283,4174,S002,1
T0000004087,50000,2019-05-17 16:08:05,TS025348,4175,S001,1
T0000004088,50000,2019-05-17 16:15:07,IK461411,4176,S001,1
T0000004089,50000,2019-05-17 18:57:58,HD247559,4177,S001,1
T0000004090,180000,2019-05-17 19:56:31,OA441851,4178,S004,1
T0000004091,85000,2019-05-17 20:24:09,PL046877,4179,S002,1
T0000004092,50000,2019-05-17 21:18:30,PL958111,4180,S001,1
T0000004093,210000,2019-05-17 21:55:29,IK331582,4181,S005,1
T0000004094,210000,2019-05-17 22:20:18,AS834214,4182,S005,1
T0000004095,85000,2019-05-17 22:24:35,HD930920,4183,S002,1
T0000004096,240000,2019-05-17 22:28:47,PL249372,4184,S003,2
T0000004097,85000,2019-05-17 23:13:54,AS700935,4185,S002,1
T0000004098,210000,2019-05-18 00:12:40,AS732240,4186,S005,1
T0000004099,50000,2019-05-18 02:00:56,PL731429,4187,S001,1
T0000004100,50000,2019-05-18 02:15:01,HD476620,4188,S001,1
T0000004101,50000,2019-05-18 02:27:39,TS526878,4189,S001,1
T0000004102,120000,2019-05-18 03:28:16,HD434417,4190,S003,1
T0000004103,210000,2019-05-18 03:47:17,OA139077,4191,S005,1
T0000004104,50000,2019-05-18 04:23:45,PL910647,4192,S001,1
T0000004105,85000,2019-05-18 05:33:05,HI047229,4193,S002,1
T0000004106,180000,2019-05-18 05:41:49,GD763297,4194,S004,1
T0000004107,180000,2019-05-18 06:22:37,IK083204,4195,S004,1
T0000004108,50000,2019-05-18 06:45:14,GD332889,4196,S001,1
T0000004109,50000,2019-05-18 07:38:42,GD960920,4197,S001,1
T0000004110,50000,2019-05-18 08:30:08,IK357051,4198,S001,1
T0000004111,210000,2019-05-18 08:47:43,GD082270,4199,S005,1
T0000004112,240000,2019-05-18 09:10:22,OA386378,4200,S003,2
T0000004113,100000,2019-05-18 10:01:15,IK234815,4201,S001,2
T0000004114,420000,2019-05-18 11:11:37,HD814444,4202,S005,2
T0000004115,50000,2019-05-18 12:56:43,AS259792,4203,S001,1
T0000004116,360000,2019-05-18 13:32:29,PL975652,4204,S004,2
T0000004117,180000,2019-05-18 13:35:18,IK617484,4205,S004,1
T0000004118,210000,2019-05-18 14:48:28,AS248948,4206,S005,1
T0000004119,240000,2019-05-18 15:01:24,GD761011,4207,S003,2
T0000004120,170000,2019-05-18 16:36:17,TS985967,4208,S002,2
T0000004121,120000,2019-05-18 17:19:51,IK797502,4209,S003,1
T0000004122,50000,2019-05-18 19:10:24,PL659401,4210,S001,1
T0000004123,210000,2019-05-18 19:57:29,PL368937,4211,S005,1
T0000004124,180000,2019-05-18 20:13:33,HD410257,4212,S004,1
T0000004125,210000,2019-05-18 21:34:50,OA256309,4213,S005,1
T0000004126,50000,2019-05-18 22:07:12,IK990829,4214,S001,1
T0000004127,50000,2019-05-18 22:28:40,TS645665,4215,S001,1
T0000004128,210000,2019-05-18 22:49:43,OA607825,4216,S005,1
T0000004129,210000,2019-05-18 23:09:19,HD285695,4217,S005,1
T0000004130,170000,2019-05-18 23:10:12,AS285092,4218,S002,2
T0000004131,120000,2019-05-18 23:33:23,HI643983,4219,S003,1
T0000004132,85000,2019-05-18 23:52:55,HD940282,4220,S002,1
T0000004133,300000,2019-05-19 00:41:38,IK269914,4221,S001,1
T0000004133,300000,2019-05-19 00:41:38,IK269914,4222,S001,1
T0000004133,300000,2019-05-19 00:41:38,IK269914,4223,S001,4
T0000004134,210000,2019-05-19 02:05:16,PL080089,4224,S005,1
T0000004135,120000,2019-05-19 03:41:20,TS957381,4225,S003,1
T0000004136,50000,2019-05-19 04:19:42,HI191890,4226,S001,1
T0000004137,210000,2019-05-19 04:27:17,HD411688,4227,S005,1
T0000004138,120000,2019-05-19 04:45:34,IK013691,4228,S003,1
T0000004139,100000,2019-05-19 05:15:39,PL433500,4229,S001,2
T0000004140,210000,2019-05-19 06:55:17,HD619719,4230,S005,1
T0000004141,180000,2019-05-19 07:13:46,HI657393,4231,S004,1
T0000004142,210000,2019-05-19 08:59:08,PL483945,4232,S005,1
T0000004143,85000,2019-05-19 09:10:10,HD777083,4233,S002,1
T0000004144,85000,2019-05-19 09:10:45,AS330327,4234,S002,1
T0000004145,210000,2019-05-19 11:41:41,PL382309,4235,S005,1
T0000004146,85000,2019-05-19 11:59:22,HI209367,4236,S002,1
T0000004147,50000,2019-05-19 12:05:50,AS280969,4237,S001,1
T0000004148,210000,2019-05-19 12:21:35,PL186773,4238,S005,1
T0000004149,210000,2019-05-19 13:05:53,HI374524,4239,S005,1
T0000004150,50000,2019-05-19 13:25:11,IK004090,4240,S001,1
T0000004151,100000,2019-05-19 15:51:44,HI897445,4241,S001,2
T0000004152,50000,2019-05-19 15:56:36,HI914848,4242,S001,1
T0000004153,240000,2019-05-19 16:29:28,HI311281,4243,S003,2
T0000004154,470000,2019-05-19 18:43:25,AS772036,4244,S001,1
T0000004154,470000,2019-05-19 18:43:25,AS772036,4245,S005,2
T0000004155,120000,2019-05-19 18:56:41,HD348931,4246,S003,1
T0000004156,180000,2019-05-19 19:01:07,OA316605,4247,S004,1
T0000004157,210000,2019-05-19 19:16:31,HD461880,4248,S005,1
T0000004158,85000,2019-05-19 19:25:16,IK345440,4249,S002,1
T0000004159,210000,2019-05-19 20:05:21,TS796460,4250,S005,1
T0000004160,100000,2019-05-19 20:16:12,OA558072,4251,S001,2
T0000004161,210000,2019-05-19 20:50:47,GD030141,4252,S005,1
T0000004162,210000,2019-05-19 21:17:47,HD076496,4253,S005,1
T0000004163,210000,2019-05-19 21:32:04,HI066401,4254,S005,1
T0000004164,360000,2019-05-19 22:26:24,IK253267,4255,S004,1
T0000004164,360000,2019-05-19 22:26:24,IK253267,4256,S004,1
T0000004165,240000,2019-05-19 22:41:02,TS105753,4257,S003,2
T0000004166,50000,2019-05-19 23:11:03,TS651558,4258,S001,1
T0000004167,85000,2019-05-19 23:48:14,GD629291,4259,S002,1
T0000004168,85000,2019-05-19 23:48:33,PL242307,4260,S002,1
T0000004169,50000,2019-05-19 23:59:59,HD205494,4261,S001,1
T0000004170,210000,2019-05-20 00:06:28,PL677323,4262,S005,1
T0000004171,120000,2019-05-20 02:56:49,IK423708,4263,S003,1
T0000004172,85000,2019-05-20 03:10:32,TS536483,4264,S002,1
T0000004173,210000,2019-05-20 05:47:15,OA962428,4265,S005,1
T0000004174,180000,2019-05-20 05:58:42,AS748245,4266,S004,1
T0000004175,120000,2019-05-20 06:27:56,HD819739,4267,S003,1
T0000004176,100000,2019-05-20 06:37:22,OA798459,4268,S001,2
T0000004177,50000,2019-05-20 06:44:37,AS272193,4269,S001,1
T0000004178,50000,2019-05-20 06:51:33,HI270880,4270,S001,1
T0000004179,120000,2019-05-20 07:18:01,IK907713,4271,S003,1
T0000004180,120000,2019-05-20 07:36:14,GD772041,4272,S003,1
T0000004181,210000,2019-05-20 09:50:34,AS551109,4273,S005,1
T0000004182,50000,2019-05-20 10:00:45,OA041099,4274,S001,1
T0000004183,270000,2019-05-20 10:13:22,TS325787,4275,S003,1
T0000004183,270000,2019-05-20 10:13:22,TS325787,4276,S001,3
T0000004184,210000,2019-05-20 10:18:01,HD509520,4277,S005,1
T0000004185,85000,2019-05-20 10:19:05,OA207651,4278,S002,1
T0000004186,50000,2019-05-20 12:19:38,HI414861,4279,S001,1
T0000004187,100000,2019-05-20 13:35:19,OA476198,4280,S001,2
T0000004188,170000,2019-05-20 13:41:19,PL695674,4281,S002,2
T0000004189,50000,2019-05-20 13:45:27,AS978283,4282,S001,1
T0000004190,50000,2019-05-20 14:13:28,PL333517,4283,S001,1
T0000004191,50000,2019-05-20 14:49:40,TS844505,4284,S001,1
T0000004192,180000,2019-05-20 15:35:53,TS361500,4285,S004,1
T0000004193,180000,2019-05-20 16:20:19,AS918754,4286,S004,1
T0000004194,180000,2019-05-20 16:31:54,HI069246,4287,S004,1
T0000004195,210000,2019-05-20 16:41:39,GD110372,4288,S005,1
T0000004196,85000,2019-05-20 16:52:16,TS945403,4289,S002,1
T0000004197,120000,2019-05-20 17:03:04,HI995754,4290,S003,1
T0000004198,210000,2019-05-20 17:16:35,IK988102,4291,S005,1
T0000004199,50000,2019-05-20 17:19:47,GD141355,4292,S001,1
T0000004200,50000,2019-05-20 18:22:29,OA007004,4293,S001,1
T0000004201,210000,2019-05-20 18:46:25,PL622205,4294,S005,1
T0000004202,50000,2019-05-20 19:28:08,PL136393,4295,S001,1
T0000004203,85000,2019-05-20 19:41:27,OA186884,4296,S002,1
T0000004204,180000,2019-05-20 19:47:15,GD475433,4297,S004,1
T0000004205,210000,2019-05-20 20:48:47,HD745359,4298,S005,1
T0000004206,50000,2019-05-20 21:23:24,OA327340,4299,S001,1
T0000004207,85000,2019-05-20 22:01:32,AS471761,4300,S002,1
T0000004208,50000,2019-05-20 23:05:55,TS953790,4301,S001,1
T0000004209,210000,2019-05-20 23:46:48,OA076062,4302,S005,1
T0000004210,210000,2019-05-21 01:49:06,TS459568,4303,S005,1
T0000004211,50000,2019-05-21 02:35:28,IK114480,4304,S001,1
T0000004212,50000,2019-05-21 03:57:03,GD719026,4305,S001,1
T0000004213,85000,2019-05-21 05:25:08,GD585679,4306,S002,1
T0000004214,180000,2019-05-21 06:15:28,IK071733,4307,S004,1
T0000004215,120000,2019-05-21 07:57:55,AS237205,4308,S003,1
T0000004216,360000,2019-05-21 08:07:22,AS272193,4309,S004,2
T0000004217,85000,2019-05-21 08:37:44,AS301190,4310,S002,1
T0000004218,50000,2019-05-21 08:42:38,HD333544,4311,S001,1
T0000004219,210000,2019-05-21 08:56:39,IK185443,4312,S005,1
T0000004220,85000,2019-05-21 09:59:56,AS436928,4313,S002,1
T0000004221,50000,2019-05-21 10:52:48,HI155130,4314,S001,1
T0000004222,210000,2019-05-21 11:23:58,IK426871,4315,S005,1
T0000004223,170000,2019-05-21 12:22:05,HI697849,4316,S002,2
T0000004224,50000,2019-05-21 12:24:30,HD722956,4317,S001,1
T0000004225,120000,2019-05-21 12:59:59,PL221756,4318,S003,1
T0000004226,50000,2019-05-21 13:00:37,HD747377,4319,S001,1
T0000004227,85000,2019-05-21 13:53:54,HI093998,4320,S002,1
T0000004228,50000,2019-05-21 16:55:51,GD194770,4321,S001,1
T0000004229,210000,2019-05-21 17:35:15,OA701687,4322,S005,1
T0000004230,50000,2019-05-21 17:38:23,PL487696,4323,S001,1
T0000004231,120000,2019-05-21 18:03:38,AS921368,4324,S003,1
T0000004232,85000,2019-05-21 18:09:33,GD011312,4325,S002,1
T0000004233,100000,2019-05-21 18:56:51,AS780890,4326,S001,2
T0000004234,180000,2019-05-21 18:57:42,IK626501,4327,S004,1
T0000004235,50000,2019-05-21 19:05:19,PL328238,4328,S001,1
T0000004236,210000,2019-05-21 19:17:41,GD350258,4329,S005,1
T0000004237,240000,2019-05-21 19:24:52,HI422675,4330,S003,2
T0000004238,170000,2019-05-21 20:41:51,IK544197,4331,S002,2
T0000004239,210000,2019-05-21 20:51:49,TS721555,4332,S005,1
T0000004240,85000,2019-05-21 21:03:02,TS331765,4333,S002,1
T0000004241,85000,2019-05-21 23:21:02,PL557508,4334,S002,1
T0000004242,50000,2019-05-22 01:31:12,AS568468,4335,S001,1
T0000004243,210000,2019-05-22 01:47:09,AS073285,4336,S005,1
T0000004244,50000,2019-05-22 02:35:33,PL353504,4337,S001,1
T0000004245,210000,2019-05-22 03:35:12,HI529562,4338,S005,1
T0000004246,50000,2019-05-22 03:43:34,HD826841,4339,S001,1
T0000004247,390000,2019-05-22 04:41:23,IK331285,4340,S004,1
T0000004247,390000,2019-05-22 04:41:23,IK331285,4341,S005,1
T0000004248,50000,2019-05-22 04:55:13,HD693175,4342,S001,1
T0000004249,85000,2019-05-22 06:19:47,HD269790,4343,S002,1
T0000004250,50000,2019-05-22 08:19:01,HD875310,4344,S001,1
T0000004251,180000,2019-05-22 08:23:58,PL944541,4345,S004,1
T0000004252,150000,2019-05-22 08:28:01,HD411688,4346,S001,3
T0000004253,85000,2019-05-22 08:29:42,HI142725,4347,S002,1
T0000004254,210000,2019-05-22 10:04:05,GD375438,4348,S005,1
T0000004255,50000,2019-05-22 10:38:22,HD822984,4349,S001,1
T0000004256,100000,2019-05-22 10:58:34,IK771427,4350,S001,2
T0000004257,50000,2019-05-22 11:15:43,GD471767,4351,S001,1
T0000004258,210000,2019-05-22 11:34:18,GD893916,4352,S005,1
T0000004259,85000,2019-05-22 11:39:50,GD635509,4353,S002,1
T0000004260,50000,2019-05-22 16:02:24,GD761771,4354,S001,1
T0000004261,100000,2019-05-22 16:18:55,HD281795,4355,S001,2
T0000004262,50000,2019-05-22 19:11:17,TS361500,4356,S001,1
T0000004263,85000,2019-05-22 19:13:58,IK986467,4357,S002,1
T0000004264,50000,2019-05-22 20:14:14,GD020270,4358,S001,1
T0000004265,180000,2019-05-22 21:18:22,TS633741,4359,S004,1
T0000004266,150000,2019-05-22 22:10:35,IK923881,4360,S001,3
T0000004267,85000,2019-05-22 22:42:28,IK219142,4361,S002,1
T0000004268,85000,2019-05-22 23:35:31,GD531348,4362,S002,1
T0000004269,100000,2019-05-22 23:38:27,TS842244,4363,S001,2
T0000004270,180000,2019-05-23 00:38:55,OA788734,4364,S004,1
T0000004271,85000,2019-05-23 01:42:14,IK419862,4365,S002,1
T0000004272,100000,2019-05-23 01:51:28,TS724169,4366,S001,2
T0000004273,170000,2019-05-23 01:52:32,PL470875,4367,S002,2
T0000004274,210000,2019-05-23 02:30:40,HD864513,4368,S005,1
T0000004275,50000,2019-05-23 06:25:01,AS285092,4369,S001,1
T0000004276,210000,2019-05-23 08:50:40,HI650178,4370,S005,1
T0000004277,135000,2019-05-23 08:51:42,PL615581,4371,S002,1
T0000004277,135000,2019-05-23 08:51:42,PL615581,4372,S001,1
T0000004278,120000,2019-05-23 09:29:29,IK697663,4373,S003,1
T0000004279,100000,2019-05-23 10:15:52,HI889198,4374,S001,2
T0000004280,120000,2019-05-23 10:34:07,AS046594,4375,S003,1
T0000004281,100000,2019-05-23 12:07:57,TS492813,4376,S001,2
T0000004282,210000,2019-05-23 12:40:14,HD528660,4377,S005,1
T0000004283,210000,2019-05-23 13:08:12,HD184889,4378,S005,1
T0000004284,85000,2019-05-23 14:01:19,PL320453,4379,S002,1
T0000004285,210000,2019-05-23 15:47:36,OA829372,4380,S005,1
T0000004286,180000,2019-05-23 15:55:58,HD802475,4381,S004,1
T0000004287,150000,2019-05-23 16:13:40,IK631448,4382,S001,3
T0000004288,150000,2019-05-23 16:53:32,HD772140,4383,S001,2
T0000004288,150000,2019-05-23 16:53:32,HD772140,4384,S001,1
T0000004289,360000,2019-05-23 17:09:24,HI228454,4385,S004,2
T0000004290,150000,2019-05-23 18:22:21,GD083655,4386,S001,3
T0000004291,180000,2019-05-23 18:23:33,HD907996,4387,S004,1
T0000004292,100000,2019-05-23 20:49:42,HD099859,4388,S001,2
T0000004293,50000,2019-05-23 20:50:27,TS806267,4389,S001,1
T0000004294,85000,2019-05-23 21:54:40,HD327582,4390,S002,1
T0000004295,50000,2019-05-23 21:58:40,IK462603,4391,S001,1
T0000004296,200000,2019-05-23 22:16:40,OA476198,4392,S001,4
T0000004297,210000,2019-05-23 22:50:40,AS860362,4393,S005,1
T0000004298,380000,2019-05-23 22:51:49,HI388967,4394,S002,2
T0000004298,380000,2019-05-23 22:51:49,HI388967,4395,S005,1
T0000004299,50000,2019-05-23 23:12:30,HD493357,4396,S001,1
T0000004300,85000,2019-05-24 00:06:47,HI161579,4397,S002,1
T0000004301,210000,2019-05-24 00:39:22,IK149763,4398,S005,1
T0000004302,50000,2019-05-24 01:04:14,HI390909,4399,S001,1
T0000004303,170000,2019-05-24 01:11:36,AS120487,4400,S002,1
T0000004303,170000,2019-05-24 01:11:36,AS120487,4401,S002,1
T0000004304,210000,2019-05-24 01:27:55,HI563460,4402,S005,1
T0000004305,210000,2019-05-24 02:45:54,HD671982,4403,S005,1
T0000004306,180000,2019-05-24 05:22:34,HD216701,4404,S004,1
T0000004307,85000,2019-05-24 07:18:33,TS052320,4405,S002,1
T0000004308,410000,2019-05-24 07:21:35,PL812388,4406,S005,1
T0000004308,410000,2019-05-24 07:21:35,PL812388,4407,S001,4
T0000004309,210000,2019-05-24 07:55:19,GD781025,4408,S005,1
T0000004310,180000,2019-05-24 08:17:19,AS220894,4409,S004,1
T0000004311,50000,2019-05-24 08:56:34,HI635804,4410,S001,1
T0000004312,210000,2019-05-24 09:04:24,HD430949,4411,S005,1
T0000004313,50000,2019-05-24 10:15:50,PL204290,4412,S001,1
T0000004314,50000,2019-05-24 11:05:24,AS463573,4413,S001,1
T0000004315,210000,2019-05-24 12:06:27,OA032400,4414,S005,1
T0000004316,255000,2019-05-24 13:21:25,OA760582,4415,S002,3
T0000004317,120000,2019-05-24 13:25:13,AS147485,4416,S003,1
T0000004318,120000,2019-05-24 13:47:13,HD459890,4417,S003,1
T0000004319,180000,2019-05-24 14:01:57,IK874524,4418,S004,1
T0000004320,85000,2019-05-24 15:05:22,GD296555,4419,S002,1
T0000004321,50000,2019-05-24 15:17:27,GD818751,4420,S001,1
T0000004322,50000,2019-05-24 17:39:10,HI941745,4421,S001,1
T0000004323,295000,2019-05-24 17:54:24,TS807008,4422,S005,1
T0000004323,295000,2019-05-24 17:54:24,TS807008,4423,S002,1
T0000004324,210000,2019-05-24 18:40:27,PL705609,4424,S005,1
T0000004325,85000,2019-05-24 18:47:09,HI151829,4425,S002,1
T0000004326,180000,2019-05-24 19:02:31,AS700549,4426,S004,1
T0000004327,85000,2019-05-24 19:12:09,IK003701,4427,S002,1
T0000004328,120000,2019-05-24 19:55:07,TS440617,4428,S003,1
T0000004329,85000,2019-05-24 21:20:41,GD991319,4429,S002,1
T0000004330,180000,2019-05-24 21:32:40,PL214225,4430,S004,1
T0000004331,150000,2019-05-24 22:30:05,IK623902,4431,S001,3
T0000004332,210000,2019-05-24 22:39:13,TS795349,4432,S005,1
T0000004333,170000,2019-05-24 23:12:31,AS639935,4433,S002,2
T0000004334,210000,2019-05-24 23:32:51,PL365264,4434,S005,1
T0000004335,210000,2019-05-24 23:33:31,AS501123,4435,S005,1
